,Ni
17243,"[16552, 16553, 16554, 16780, 16781, 16782, 16783, 16784, 17009, 17010, 17012, 17014, 17015, 17240, 17241, 17243, 17245, 17246, 17472, 17473, 17474, 17475, 17476, 17478, 17707, 17708, 17710, 17711, 17947, 17948, 17949]"
41265,"[40684, 40970, 40971, 40972, 40974, 40975, 40976, 41263, 41264, 41265, 41266, 41267, 41554, 41556, 41557, 41558, 41559, 41560, 41848, 41849, 41850, 42141]"
18066,"[17362, 17592, 17593, 17594, 17825, 17827, 17828, 17830, 18063, 18064, 18065, 18066, 18068, 18069, 18304, 18305, 18306, 18307, 18308, 18309, 18310, 18547, 18548, 18549, 18794, 18795]"
45847,"[44974, 44975, 44976, 45262, 45264, 45265, 45266, 45551, 45552, 45553, 45554, 45844, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46143, 46435, 46436, 46437, 46732, 46733, 46734]"
3355,"[3112, 3232, 3233, 3234, 3235, 3354, 3355, 3356, 3477, 3478, 3479, 3601, 3602, 3603, 3604]"
17467,"[16773, 16774, 17002, 17003, 17004, 17006, 17232, 17233, 17234, 17235, 17236, 17238, 17464, 17465, 17466, 17467, 17468, 17469, 17470, 17698, 17699, 17700, 17701, 17702, 17939, 17940, 17941, 18180, 18181]"
17939,"[17233, 17234, 17235, 17464, 17465, 17466, 17467, 17468, 17697, 17698, 17699, 17700, 17701, 17702, 17936, 17937, 17939, 17940, 17941, 18177, 18179, 18180, 18181, 18183, 18420, 18421, 18422, 18423, 18424, 18666, 18667, 18668]"
18423,"[17700, 17701, 17702, 17939, 17940, 17941, 18179, 18180, 18181, 18183, 18184, 18420, 18421, 18422, 18423, 18424, 18425, 18426, 18665, 18666, 18667, 18668, 18669, 18670, 18671, 18910, 18911, 18912, 18914]"
17234,"[16544, 16545, 16771, 16772, 16773, 16774, 17001, 17002, 17003, 17004, 17006, 17232, 17233, 17234, 17235, 17236, 17463, 17464, 17465, 17466, 17467, 17468, 17469, 17698, 17699, 17700, 17701, 17702, 17939, 17940]"
18307,"[17592, 17593, 17594, 17825, 17827, 17828, 18063, 18064, 18065, 18066, 18068, 18069, 18304, 18305, 18306, 18307, 18308, 18309, 18310, 18546, 18547, 18548, 18549, 18794, 18795, 18796, 19038, 19039]"
17004,"[16316, 16318, 16544, 16545, 16771, 16772, 16773, 16774, 16776, 16777, 17001, 17002, 17003, 17004, 17006, 17007, 17232, 17233, 17234, 17235, 17236, 17238, 17465, 17466, 17467, 17468, 17469, 17700, 17701, 17702]"
45306,"[44727, 45016, 45303, 45306, 45595, 45889, 45891, 46183, 46184]"
52115,"[51283, 51284, 51285, 51561, 51562, 51564, 51565, 51838, 51839, 51840, 51841, 51842, 51844, 52112, 52113, 52116, 52117, 52382, 52383, 52384, 52385, 52386, 52387, 52388, 52649, 52650, 52651, 52652, 52653, 52914]"
22332,"[21608, 21609, 21610, 21848, 21849, 21850, 21851, 21852, 22088, 22089, 22090, 22091, 22092, 22093, 22094, 22330, 22331, 22332, 22333, 22334, 22335, 22569, 22570, 22571, 22572, 22573, 22575, 22810, 23039, 23040, 23041]"
16558,"[15885, 16104, 16105, 16106, 16107, 16108, 16327, 16328, 16329, 16330, 16331, 16332, 16333, 16555, 16556, 16557, 16558, 16559, 16560, 16561, 16784, 16785, 16786, 16787, 16788, 16789, 17015, 17016, 17017, 17018, 17019, 17247, 17248, 17249]"
17005,"[16318, 16544, 16545, 16772, 16773, 16774, 16776, 16777, 17002, 17003, 17004, 17006, 17007, 17233, 17234, 17235, 17236, 17238, 17466, 17467, 17468, 17469, 17470, 17701, 17702]"
16347,"[15680, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16125, 16126, 16344, 16345, 16346, 16347, 16349, 16350, 16572, 16573, 16574, 16575, 16576, 16577, 16578, 16802, 16803, 16804, 16806, 17033, 17034, 17035]"
4572,"[4216, 4333, 4335, 4450, 4452, 4453, 4455, 4569, 4570, 4571, 4572, 4573, 4574, 4688, 4689, 4693, 4806, 4807, 4808, 4809, 4915, 4917]"
17242,"[16551, 16552, 16553, 16779, 16780, 16781, 16782, 16783, 17009, 17010, 17012, 17014, 17240, 17241, 17243, 17245, 17471, 17472, 17473, 17474, 17475, 17476, 17706, 17707, 17708, 17710, 17946, 17947, 17948]"
46641,"[45756, 46048, 46050, 46051, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 46939, 47231, 47232, 47233, 47526, 47527]"
17709,"[17012, 17241, 17243, 17245, 17472, 17473, 17474, 17475, 17476, 17478, 17706, 17707, 17708, 17710, 17711, 17712, 17945, 17946, 17947, 17948, 17949, 17950, 18187, 18188, 18189, 18430, 18431, 18432]"
18186,"[17471, 17472, 17473, 17705, 17706, 17707, 17708, 17943, 17945, 17946, 17947, 17948, 18183, 18184, 18185, 18186, 18187, 18188, 18189, 18425, 18426, 18427, 18428, 18429, 18430, 18431, 18671, 18672, 18673, 18674, 18675, 18916, 18917, 18918]"
35925,"[35106, 35107, 35380, 35381, 35382, 35650, 35654, 35926, 35928, 36193, 36194, 36195, 36197, 36198, 36464, 36465, 36466]"
41260,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41257, 41258, 41259, 41260, 41261, 41263, 41549, 41554, 41843, 41845, 41846]"
45017,"[44725, 44727, 45016, 45303, 45306, 45595, 45889]"
22091,"[21367, 21368, 21369, 21607, 21608, 21609, 21610, 21848, 21849, 21850, 21851, 21852, 21853, 22088, 22089, 22090, 22091, 22092, 22093, 22094, 22330, 22331, 22332, 22333, 22334, 22335, 22570, 22571, 22572, 22573, 22810]"
18959,"[18471, 18712, 18717, 18956, 18957, 18958, 19202, 19448, 19449, 19452]"
16036,"[15372, 15373, 15592, 15595, 15596, 15812, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16254, 16255, 16257, 16259, 16260, 16481, 16482, 16483]"
18184,"[17469, 17470, 17471, 17702, 17705, 17706, 17940, 17941, 17943, 17945, 17946, 18181, 18183, 18184, 18185, 18186, 18187, 18423, 18424, 18425, 18426, 18427, 18428, 18429, 18669, 18670, 18671, 18672, 18673, 18914, 18915, 18916]"
48527,"[47660, 47661, 47662, 47954, 47955, 47956, 47957, 47958, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48526, 48527, 48528, 48529, 48530, 48807, 48809, 48810, 48812, 49088, 49092, 49371]"
17236,"[16545, 16773, 16774, 16776, 16777, 17002, 17003, 17004, 17006, 17007, 17233, 17234, 17235, 17236, 17238, 17465, 17466, 17467, 17468, 17469, 17470, 17471, 17700, 17701, 17702, 17940, 17941]"
4807,"[4452, 4453, 4569, 4570, 4571, 4572, 4573, 4687, 4688, 4689, 4693, 4804, 4805, 4806, 4807, 4808, 4809, 4912, 4913, 4914, 4915, 4917, 5020, 5023, 5024]"
3235,"[2989, 2990, 3112, 3113, 3114, 3115, 3232, 3233, 3234, 3235, 3237, 3354, 3355, 3356, 3360, 3478, 3479, 3604]"
17945,"[17240, 17241, 17470, 17471, 17472, 17473, 17474, 17705, 17706, 17707, 17708, 17943, 17945, 17946, 17947, 17948, 18183, 18184, 18185, 18186, 18187, 18188, 18189, 18426, 18427, 18428, 18429, 18430, 18672, 18673, 18674]"
15815,"[15148, 15150, 15372, 15373, 15374, 15592, 15595, 15596, 15597, 15812, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16255, 16257, 16259, 16481, 16482]"
15442,"[14772, 14773, 14995, 14996, 14997, 14999, 15217, 15218, 15219, 15220, 15221, 15222, 15223, 15439, 15440, 15441, 15442, 15443, 15444, 15445, 15660, 15661, 15663, 15664, 15665, 15666, 15882, 15883, 15885, 16104, 16105, 16106]"
11190,"[10626, 10628, 10800, 10803, 10804, 10988, 10990, 10992, 11187, 11188, 11189, 11190, 11191, 11192, 11391, 11392, 11393, 11394, 11395, 11396, 11397, 11598, 11599, 11600, 11601, 11602, 11806, 11807, 11808]"
3602,"[3232, 3233, 3354, 3355, 3356, 3477, 3478, 3479, 3601, 3602, 3603, 3604, 3972]"
3477,"[3232, 3233, 3234, 3354, 3355, 3356, 3477, 3478, 3479, 3601, 3602, 3603, 3604]"
20890,"[20154, 20155, 20399, 20400, 20401, 20642, 20644, 20645, 20646, 20647, 20648, 20887, 20889, 20890, 20891, 20892, 20893, 21130, 21132, 21133, 21135, 21136, 21373, 21374, 21375, 21376, 21377, 21615, 21616, 21617]"
41259,"[40388, 40676, 40677, 40964, 40966, 40967, 40968, 40970, 41256, 41257, 41258, 41259, 41260, 41261, 41549, 41554, 41843, 41845]"
17703,"[17006, 17007, 17235, 17236, 17238, 17466, 17467, 17468, 17469, 17470, 17471, 17472, 17700, 17701, 17702, 17705, 17706, 17939, 17940, 17941, 17943, 17945, 18181, 18183, 18184, 18185, 18424, 18425, 18426]"
34381,"[33567, 33568, 33569, 33836, 33837, 33838, 33839, 33840, 34106, 34107, 34110, 34378, 34379, 34380, 34381, 34382, 34383, 34384, 34651, 34652, 34653, 34654, 34655, 34656, 34926, 34927, 35200]"
17704,"[17006, 17007, 17236, 17238, 17240, 17467, 17468, 17469, 17470, 17471, 17472, 17473, 17701, 17702, 17705, 17706, 17707, 17940, 17941, 17943, 17945, 17946, 18183, 18184, 18185, 18186, 18425, 18426, 18427]"
4804,"[4450, 4566, 4567, 4569, 4570, 4685, 4686, 4687, 4688, 4689, 4802, 4803, 4804, 4805, 4806, 4807, 4910, 4911, 4912, 4913, 4914, 4915, 5017, 5018, 5019, 5020, 5126]"
13292,"[12835, 12837, 13060, 13061, 13062, 13064, 13065, 13290, 13292, 13295, 13520, 13521, 13522, 13523, 13748, 13749, 13750, 13751, 13752, 13977]"
17013,"[16325, 16327, 16552, 16553, 16554, 16555, 16556, 16780, 16781, 16782, 16783, 16784, 16785, 16786, 17010, 17012, 17014, 17015, 17016, 17241, 17243, 17245, 17246, 17247, 17474, 17475, 17476, 17478, 17710, 17711]"
16559,"[15885, 15887, 16105, 16106, 16107, 16108, 16109, 16328, 16329, 16330, 16331, 16332, 16333, 16334, 16556, 16557, 16558, 16559, 16560, 16561, 16562, 16785, 16786, 16787, 16788, 16789, 16791, 17016, 17017, 17018, 17019, 17020, 17248, 17249, 17250]"
34380,"[33566, 33567, 33568, 33835, 33836, 33837, 33838, 33839, 34105, 34106, 34107, 34110, 34378, 34379, 34380, 34381, 34382, 34383, 34651, 34652, 34653, 34654, 34655, 34656, 34924, 34926, 34927, 35198, 35200]"
46049,"[45173, 45463, 45464, 45756, 45757, 45758, 46048, 46050, 46051, 46052, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46936, 46937]"
16122,"[15458, 15459, 15460, 15678, 15680, 15899, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16125, 16343, 16344, 16345, 16346, 16347, 16349, 16572, 16573, 16574, 16575, 16576, 16802, 16803, 16804]"
17701,"[17003, 17004, 17233, 17234, 17235, 17236, 17464, 17465, 17466, 17467, 17468, 17469, 17470, 17698, 17699, 17700, 17701, 17702, 17937, 17939, 17940, 17941, 17943, 18179, 18180, 18181, 18183, 18422, 18423, 18424]"
17469,"[16776, 16777, 17004, 17006, 17007, 17234, 17235, 17236, 17238, 17240, 17466, 17467, 17468, 17469, 17470, 17471, 17472, 17700, 17701, 17702, 17705, 17706, 17940, 17941, 17943, 18183, 18184]"
16346,"[15680, 15899, 15900, 15901, 15902, 16121, 16123, 16124, 16125, 16343, 16344, 16345, 16346, 16347, 16349, 16572, 16573, 16574, 16575, 16576, 16577, 16801, 16802, 16803, 16804, 17033, 17034]"
9551,"[9090, 9091, 9243, 9244, 9247, 9396, 9400, 9401, 9548, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9860, 9862, 9863, 9864, 10021, 10022, 10023]"
40968,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41257, 41258, 41259, 41260, 41261, 41263, 41554, 41843, 41845]"
4808,"[4452, 4453, 4570, 4571, 4572, 4573, 4574, 4688, 4689, 4693, 4805, 4806, 4807, 4808, 4809, 4811, 4913, 4914, 4915, 4917, 4919, 5023, 5024, 5130]"
17012,"[16324, 16325, 16551, 16552, 16553, 16554, 16555, 16779, 16780, 16781, 16782, 16783, 16784, 16785, 17009, 17010, 17012, 17014, 17015, 17240, 17241, 17243, 17245, 17246, 17473, 17474, 17475, 17476, 17708, 17710]"
40912,"[40044, 40045, 40046, 40330, 40331, 40332, 40333, 40334, 40619, 40620, 40911, 40912, 40915, 41202, 41203, 41204, 41206, 41207, 41494, 41496, 41497, 41498, 41788, 41789]"
16349,"[15683, 15684, 15902, 15904, 15906, 16123, 16124, 16125, 16126, 16127, 16346, 16347, 16349, 16350, 16351, 16574, 16575, 16576, 16577, 16578, 16579, 16580, 16804, 16806, 17035, 17037]"
51564,"[50720, 50721, 50722, 51004, 51006, 51282, 51283, 51284, 51285, 51286, 51287, 51288, 51561, 51562, 51564, 51565, 51566, 51839, 51840, 51841, 51842, 51844, 52116, 52117, 52385, 52386, 52387]"
17237,"[16774, 16776, 16777, 17003, 17004, 17006, 17007, 17009, 17234, 17235, 17236, 17238, 17240, 17466, 17467, 17468, 17469, 17470, 17471, 17472, 17701, 17702, 17705, 17941, 17943]"
17941,"[17235, 17236, 17466, 17467, 17468, 17469, 17470, 17699, 17700, 17701, 17702, 17705, 17939, 17940, 17941, 17943, 18179, 18180, 18181, 18183, 18184, 18185, 18422, 18423, 18424, 18425, 18426, 18668, 18669, 18670]"
3357,"[2989, 3112, 3113, 3114, 3232, 3233, 3234, 3235, 3237, 3354, 3355, 3356, 3360, 3477, 3478, 3479, 3603, 3604, 3730]"
17474,"[16780, 16781, 16782, 17009, 17010, 17012, 17240, 17241, 17243, 17245, 17471, 17472, 17473, 17474, 17475, 17476, 17705, 17706, 17707, 17708, 17710, 17711, 17945, 17946, 17947, 17948, 17949, 18187, 18188, 18189]"
57739,"[57503, 57625, 57627, 57628, 57736, 57737, 57739, 57740, 57741, 57845, 57847, 57848, 57849, 57850, 57851, 57955, 57956, 57957, 57958, 57959, 58065, 58067]"
15443,"[14772, 14773, 14774, 14996, 14997, 14999, 15000, 15218, 15219, 15220, 15221, 15222, 15223, 15224, 15440, 15441, 15442, 15443, 15444, 15445, 15446, 15661, 15663, 15664, 15665, 15666, 15667, 15883, 15885, 15887, 16105, 16106, 16107]"
3478,"[3232, 3233, 3234, 3235, 3354, 3355, 3356, 3477, 3478, 3479, 3601, 3602, 3603, 3604]"
23076,"[22367, 22369, 22606, 22607, 22608, 22842, 22843, 22844, 22845, 23074, 23075, 23076, 23299, 23300, 23301, 23522, 23523, 23524, 23525, 23740]"
12499,"[11848, 12056, 12057, 12058, 12059, 12275, 12276, 12277, 12278, 12279, 12496, 12497, 12498, 12499, 12500, 12501, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12948, 12949, 12950, 12951, 12952, 13179, 13180]"
17007,"[16321, 16549, 16550, 16774, 16776, 16777, 16779, 16780, 17004, 17006, 17007, 17009, 17010, 17235, 17236, 17238, 17240, 17241, 17468, 17469, 17470, 17471, 17472, 17705]"
15816,"[15150, 15151, 15372, 15373, 15374, 15375, 15592, 15595, 15596, 15597, 15598, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16040, 16257, 16259, 16260, 16481, 16482, 16483]"
46345,"[45463, 45756, 45757, 46048, 46050, 46051, 46052, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 47231, 47232]"
16776,"[16318, 16321, 16544, 16545, 16549, 16550, 16773, 16774, 16776, 16777, 16779, 17003, 17004, 17006, 17007, 17009, 17235, 17236, 17238, 17468, 17469, 17470]"
5430,"[5115, 5221, 5222, 5323, 5324, 5326, 5329, 5427, 5428, 5430, 5431, 5432, 5433, 5530, 5531, 5532, 5533, 5534, 5535, 5633, 5634, 5733]"
22571,"[21848, 21849, 21850, 22088, 22089, 22090, 22091, 22092, 22330, 22331, 22332, 22333, 22334, 22569, 22570, 22571, 22572, 22573, 22805, 22806, 22810, 23037, 23038, 23039, 23040, 23041, 23264, 23265, 23266]"
18067,"[17362, 17363, 17592, 17593, 17594, 17825, 17827, 17828, 17830, 18064, 18065, 18066, 18068, 18069, 18305, 18306, 18307, 18308, 18309, 18310, 18548, 18549, 18794, 18795, 18796]"
40967,"[40388, 40389, 40676, 40677, 40679, 40964, 40966, 40967, 40968, 40970, 41256, 41257, 41258, 41259, 41260, 41261, 41549, 41843]"
15680,"[15013, 15014, 15015, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15462, 15677, 15678, 15680, 15683, 15899, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16345, 16346, 16347]"
16258,"[15595, 15596, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16040, 16255, 16257, 16259, 16260, 16261, 16481, 16482, 16483, 16484, 16711, 16712]"
41204,"[40331, 40332, 40333, 40619, 40620, 40911, 40912, 40915, 41202, 41203, 41204, 41206, 41207, 41493, 41494, 41496, 41497, 41498, 41786, 41788, 41789, 42079, 42080]"
17006,"[16318, 16545, 16549, 16773, 16774, 16776, 16777, 16779, 17003, 17004, 17006, 17007, 17009, 17234, 17235, 17236, 17238, 17240, 17467, 17468, 17469, 17470, 17471, 17702]"
40975,"[40397, 40684, 40686, 40687, 40972, 40974, 40975, 40976, 40977, 40978, 41264, 41265, 41266, 41267, 41269, 41270, 41557, 41558, 41559, 41560, 41850]"
40978,"[40110, 40111, 40397, 40684, 40686, 40687, 40688, 40689, 40690, 40975, 40976, 40977, 40978, 40979, 40980, 41267, 41269, 41270, 41271, 41272, 41273, 41560, 41562, 41563, 41564, 41855]"
18435,"[17712, 17713, 17714, 17950, 17952, 17953, 17954, 18192, 18193, 18194, 18196, 18432, 18433, 18434, 18435, 18436, 18437, 18438, 18677, 18678, 18679, 18680, 18681, 18683, 18922, 18923, 18924, 18926, 19168]"
16773,"[16091, 16092, 16314, 16315, 16316, 16318, 16542, 16544, 16545, 16770, 16771, 16772, 16773, 16774, 16776, 17001, 17002, 17003, 17004, 17006, 17232, 17233, 17234, 17235, 17236, 17465, 17466, 17467]"
16348,"[15683, 15901, 15902, 15904, 16121, 16123, 16124, 16125, 16126, 16127, 16345, 16346, 16347, 16349, 16350, 16351, 16573, 16574, 16575, 16576, 16577, 16578, 16579, 16803, 16804, 16806, 17034, 17035]"
19194,"[18459, 18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19197, 19438, 19440, 19443, 19685, 19686, 19687, 19932, 19933, 19934]"
7608,"[7276, 7382, 7383, 7384, 7492, 7495, 7496, 7605, 7606, 7608, 7610, 7722, 7723, 7725]"
8241,"[7844, 7845, 7974, 8103, 8106, 8238, 8239, 8240, 8241, 8381, 8382]"
13063,"[12389, 12390, 12613, 12835, 12837, 13060, 13061, 13062, 13064, 13065, 13066, 13290, 13292, 13295, 13296, 13521, 13522, 13523, 13750, 13751, 13752]"
36291,"[35747, 35749, 36020, 36022, 36023, 36289, 36291, 36292, 36558, 36561, 36562, 36563, 36830, 37097]"
22609,"[21886, 21887, 21888, 22126, 22128, 22129, 22130, 22366, 22367, 22369, 22370, 22371, 22606, 22607, 22608, 22843, 22844, 22845, 23075, 23076]"
16787,"[16105, 16106, 16107, 16328, 16329, 16330, 16331, 16332, 16555, 16556, 16557, 16558, 16559, 16560, 16561, 16784, 16785, 16786, 16787, 16788, 16789, 17014, 17015, 17016, 17017, 17018, 17019, 17020, 17246, 17247, 17248, 17249, 17250, 17479, 17480, 17481]"
61264,"[61185, 61186, 61187, 61225, 61263, 61264, 61303, 61304, 61305, 61306, 61341, 61342, 61343, 61380]"
40687,"[39826, 40110, 40111, 40397, 40401, 40684, 40686, 40687, 40688, 40689, 40690, 40975, 40976, 40977, 40978, 40979, 40980, 41269, 41270, 41271, 41272, 41562, 41563]"
46048,"[45170, 45463, 45756, 45757, 46048, 46050, 46051, 46345, 46346, 46347, 46639, 46640, 46641, 46642, 46934, 46936]"
17944,"[17238, 17240, 17469, 17470, 17471, 17472, 17473, 17702, 17705, 17706, 17707, 17708, 17941, 17943, 17945, 17946, 17947, 18183, 18184, 18185, 18186, 18187, 18188, 18425, 18426, 18427, 18428, 18429, 18671, 18672, 18673]"
15901,"[15236, 15237, 15238, 15457, 15458, 15459, 15460, 15677, 15678, 15680, 15683, 15899, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16125, 16344, 16345, 16346, 16347, 16573, 16574, 16575]"
18461,"[17739, 17740, 17976, 17977, 17978, 17980, 18216, 18219, 18459, 18463, 18464, 18705, 18706, 18709, 18949, 18950, 18951, 19194]"
17011,"[16324, 16325, 16550, 16551, 16552, 16553, 16554, 16779, 16780, 16781, 16782, 16783, 16784, 17009, 17010, 17012, 17014, 17240, 17241, 17243, 17245, 17472, 17473, 17474, 17475, 17476, 17707, 17708]"
61303,"[61185, 61186, 61187, 61225, 61263, 61264, 61303, 61304, 61305, 61306, 61341, 61342, 61343, 61344, 61380, 61381]"
18178,"[17463, 17464, 17465, 17696, 17697, 17698, 17699, 17700, 17934, 17935, 17936, 17937, 17939, 17940, 18175, 18176, 18177, 18179, 18180, 18181, 18417, 18419, 18420, 18421, 18422, 18423, 18664, 18665, 18666, 18667, 18908, 18909, 18910]"
5428,"[5218, 5221, 5323, 5324, 5326, 5427, 5428, 5430, 5431, 5530, 5531, 5532, 5533]"
5439,"[5230, 5231, 5232, 5332, 5333, 5334, 5335, 5336, 5337, 5436, 5438, 5439, 5538, 5539, 5541, 5542, 5639, 5640, 5641, 5740, 5742]"
40685,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40974, 40975, 40976, 40977, 40978, 40979, 41266, 41267, 41269, 41270, 41559, 41560]"
13294,"[12613, 12837, 13061, 13062, 13064, 13065, 13066, 13292, 13295, 13296, 13297, 13521, 13522, 13523, 13526, 13527, 13750, 13751, 13752, 13753, 13754, 13981]"
11952,"[11336, 11539, 11541, 11744, 11747, 11950, 11952, 11953, 11954, 11955, 12160, 12161, 12163, 12164, 12165, 12166, 12379, 12380, 12383, 12603, 12604, 12605]"
46962,"[46964, 47258, 47260, 47550, 47846]"
46963,"[46671, 46964, 47258, 47260, 47555]"
15597,"[14927, 15150, 15151, 15152, 15153, 15154, 15372, 15373, 15374, 15375, 15376, 15595, 15596, 15597, 15598, 15600, 15815, 15816, 15818, 15820, 15821, 16037, 16038, 16039, 16040, 16041, 16259, 16260, 16261]"
18667,"[17939, 17940, 18179, 18180, 18181, 18419, 18420, 18421, 18422, 18423, 18424, 18425, 18664, 18665, 18666, 18667, 18668, 18669, 18670, 18908, 18909, 18910, 18911, 18912, 18914, 19154, 19155]"
16543,"[16090, 16091, 16092, 16312, 16313, 16314, 16315, 16316, 16318, 16540, 16542, 16544, 16545, 16769, 16770, 16771, 16772, 16773, 16774, 17001, 17002, 17003, 17004, 17232, 17233, 17234]"
4686,"[4329, 4330, 4446, 4447, 4450, 4564, 4565, 4566, 4567, 4569, 4570, 4685, 4686, 4687, 4688, 4689, 4802, 4803, 4804, 4805, 4806, 4910, 4911, 4912, 4913, 5017, 5018, 5019]"
13061,"[12386, 12609, 12833, 12835, 12837, 13060, 13061, 13062, 13064, 13288, 13290, 13292, 13520, 13521, 13522, 13523, 13748, 13749, 13750]"
18704,"[17975, 17976, 17977, 18215, 18216, 18219, 18456, 18457, 18459, 18701, 18705, 18706, 18945, 18947, 18949, 18950, 18951, 19192, 19194, 19438, 19440]"
18459,"[17736, 17737, 17974, 17975, 17976, 17977, 17978, 18214, 18215, 18216, 18219, 18456, 18457, 18459, 18701, 18705, 18706, 18947, 18949, 18950, 19192, 19194]"
16772,"[16090, 16091, 16092, 16313, 16314, 16315, 16316, 16540, 16542, 16544, 16545, 16769, 16770, 16771, 16772, 16773, 16774, 16999, 17001, 17002, 17003, 17004, 17232, 17233, 17234, 17235, 17464, 17465, 17466]"
7725,"[7383, 7384, 7495, 7496, 7606, 7608, 7610, 7722, 7723, 7725]"
13409,"[12722, 12723, 12724, 12947, 12948, 12949, 12950, 12951, 13176, 13177, 13178, 13179, 13180, 13182, 13406, 13407, 13408, 13409, 13410, 13411, 13634, 13635, 13636, 13637, 13638, 13639, 13640, 13865, 13866, 13867, 14092, 14093, 14094]"
12724,"[12057, 12058, 12059, 12275, 12276, 12277, 12278, 12496, 12497, 12498, 12499, 12500, 12501, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12947, 12948, 12949, 12950, 12951, 12952, 12953, 13178, 13179, 13180, 13182, 13409, 13410, 13411]"
15679,"[15013, 15014, 15234, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15676, 15677, 15678, 15680, 15899, 15900, 15901, 15902, 16121, 16123, 16344, 16345, 16346]"
34104,"[33294, 33562, 33563, 33564, 33565, 33830, 33831, 33833, 33835, 33836, 34101, 34102, 34103, 34105, 34106, 34107, 34378, 34379, 34651, 34923]"
