,Ni
9550,"[9089, 9090, 9091, 9242, 9243, 9244, 9394, 9396, 9400, 9547, 9548, 9550, 9551, 9552, 9553, 9704, 9705, 9859, 9860, 9862, 9863, 10020, 10021, 10022]"
9551,"[9090, 9091, 9243, 9244, 9247, 9396, 9400, 9401, 9548, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9860, 9862, 9863, 9864, 10021, 10022, 10023]"
9552,"[9091, 9244, 9247, 9396, 9400, 9401, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9708, 9862, 9863, 9864, 9865, 10022, 10023]"
9589,"[9438, 9589, 9591, 9739, 9744, 9745, 9901, 9902, 10059, 10060, 10061]"
9702,"[9242, 9243, 9244, 9394, 9396, 9546, 9547, 9548, 9550, 9551, 9552, 9704, 9705, 9858, 9859, 9860, 9862, 9863, 10018, 10019, 10020, 10021, 10022, 10179, 10180, 10181]"
9703,"[9243, 9244, 9396, 9547, 9548, 9550, 9551, 9552, 9553, 9704, 9705, 9858, 9859, 9860, 9862, 9863, 9864, 10019, 10020, 10021, 10022, 10023, 10180, 10181, 10182]"
9704,"[9244, 9396, 9400, 9548, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9859, 9860, 9862, 9863, 9864, 9865, 10020, 10021, 10022, 10023, 10181, 10182, 10183]"
9705,"[9247, 9400, 9401, 9550, 9551, 9552, 9553, 9554, 9704, 9705, 9707, 9708, 9860, 9862, 9863, 9864, 9865, 9866, 10021, 10022, 10023, 10025, 10182, 10183]"
9860,"[9396, 9547, 9548, 9550, 9551, 9704, 9705, 9858, 9859, 9860, 9862, 9863, 10017, 10018, 10019, 10020, 10021, 10022, 10023, 10178, 10179, 10180, 10181, 10182]"
9861,"[9396, 9548, 9550, 9551, 9552, 9704, 9705, 9858, 9859, 9860, 9862, 9863, 9864, 10018, 10019, 10020, 10021, 10022, 10023, 10179, 10180, 10181, 10182, 10183, 10345]"
9862,"[9550, 9551, 9552, 9553, 9704, 9705, 9707, 9859, 9860, 9862, 9863, 9864, 9865, 10019, 10020, 10021, 10022, 10023, 10025, 10180, 10181, 10182, 10183, 10345, 10346]"
10001,"[9530, 9531, 9681, 10001, 10158, 10164, 10322, 10492, 10493]"
10023,"[9551, 9552, 9553, 9704, 9705, 9707, 9860, 9862, 9863, 9864, 9865, 9866, 10020, 10021, 10022, 10023, 10025, 10180, 10181, 10182, 10183, 10345, 10346, 10347, 10348, 10513, 10514, 10515]"
11027,"[10496, 10663, 10664, 10665, 10666, 10667, 10837, 10838, 10839, 10842, 10843, 11024, 11025, 11026, 11027, 11028, 11029, 11030, 11227, 11229, 11230, 11231, 11431, 11637, 11639]"
11228,"[10664, 10665, 10666, 10838, 10839, 10842, 11024, 11025, 11026, 11027, 11028, 11029, 11030, 11227, 11229, 11230, 11231, 11429, 11431, 11435, 11636, 11637, 11639, 11844, 11845]"
11331,"[11130, 11329, 11330, 11533, 11534, 11739, 11740, 11948]"
11334,"[10772, 11130, 11336, 11337, 11539, 11541, 11744, 11950, 11952]"
11536,"[11130, 11329, 11330, 11533, 11534, 11539, 11739, 11740, 11744, 11948, 11950, 12159, 12160, 12161]"
11537,"[11130, 11330, 11336, 11534, 11539, 11740, 11744, 11948, 11950, 11952, 12160, 12161]"
11692,"[11080, 11081, 11082, 11280, 11281, 11282, 11283, 11484, 11485, 11486, 11489, 11690, 11691, 11692, 11897, 11898]"
11744,"[11336, 11539, 11541, 11744, 11747, 11948, 11950, 11952, 11953, 11954, 12160, 12161, 12163, 12164, 12379, 12380]"
11894,"[11278, 11479, 11480, 11684, 11687, 11688, 11690, 11891, 11892, 11893, 11897, 12102, 12103, 12106, 12321, 12322, 12324]"
11952,"[11336, 11539, 11541, 11744, 11747, 11950, 11952, 11953, 11954, 11955, 12160, 12161, 12163, 12164, 12165, 12166, 12379, 12380, 12383, 12603, 12604, 12605]"
11978,"[11564, 11771, 11772, 11773, 11977, 11978, 11979, 11980, 11981, 12186, 12188, 12191, 12192, 12406, 12407, 12409, 12630, 12631]"
12164,"[11539, 11541, 11744, 11747, 11950, 11952, 11953, 11954, 11955, 12161, 12163, 12164, 12165, 12166, 12167, 12379, 12380, 12383, 12385, 12603, 12604, 12605, 12607, 12829, 12830, 12831]"
12233,"[11596, 11597, 11598, 11802, 11803, 11804, 11805, 11806, 12012, 12013, 12014, 12015, 12016, 12017, 12018, 12230, 12231, 12233, 12234, 12235, 12236, 12453, 12457, 12458, 12459, 12679, 12680, 12908]"
12266,"[11629, 11630, 11631, 11835, 11836, 11837, 11838, 12045, 12046, 12048, 12049, 12051, 12263, 12264, 12269, 12486, 12490, 12491, 12492, 12712, 12715, 12941]"
12276,"[11639, 11641, 11845, 11848, 12056, 12057, 12058, 12059, 12275, 12276, 12277, 12278, 12279, 12496, 12497, 12498, 12499, 12500, 12501, 12722, 12723, 12724, 12725, 12726, 12949, 12950, 12951]"
12456,"[11803, 11804, 11805, 12013, 12014, 12015, 12016, 12017, 12230, 12231, 12233, 12234, 12235, 12236, 12453, 12457, 12458, 12459, 12679, 12680, 12684, 12908, 12909, 13137, 13138]"
12457,"[11804, 11805, 11806, 12014, 12015, 12016, 12017, 12018, 12231, 12233, 12234, 12235, 12236, 12237, 12457, 12458, 12459, 12460, 12679, 12680, 12684, 12685, 12908, 12909, 12910, 13137, 13138, 13139]"
12498,"[11845, 12056, 12057, 12058, 12059, 12272, 12275, 12276, 12277, 12278, 12495, 12496, 12497, 12498, 12499, 12500, 12501, 12720, 12721, 12722, 12723, 12724, 12725, 12726, 12947, 12948, 12949, 12950, 12951, 13178, 13179, 13180]"
12499,"[11848, 12056, 12057, 12058, 12059, 12275, 12276, 12277, 12278, 12279, 12496, 12497, 12498, 12499, 12500, 12501, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12948, 12949, 12950, 12951, 12952, 13179, 13180]"
12682,"[12015, 12016, 12017, 12233, 12234, 12235, 12236, 12457, 12458, 12459, 12460, 12679, 12680, 12684, 12685, 12908, 12909, 12910, 12911, 13137, 13138, 13139, 13140, 13367, 13368, 13369]"
12683,"[12016, 12017, 12018, 12233, 12234, 12235, 12236, 12237, 12457, 12458, 12459, 12460, 12461, 12680, 12684, 12685, 12686, 12908, 12909, 12910, 12911, 12912, 13137, 13138, 13139, 13140, 13141, 13368, 13369, 13370]"
12723,"[12056, 12057, 12058, 12275, 12276, 12277, 12495, 12496, 12497, 12498, 12499, 12500, 12501, 12720, 12721, 12722, 12723, 12724, 12725, 12726, 12946, 12947, 12948, 12949, 12950, 12951, 12952, 13177, 13178, 13179, 13180, 13408, 13409, 13410]"
12724,"[12057, 12058, 12059, 12275, 12276, 12277, 12278, 12496, 12497, 12498, 12499, 12500, 12501, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12947, 12948, 12949, 12950, 12951, 12952, 12953, 13178, 13179, 13180, 13182, 13409, 13410, 13411]"
12725,"[12058, 12059, 12275, 12276, 12277, 12278, 12279, 12497, 12498, 12499, 12500, 12501, 12722, 12723, 12724, 12725, 12726, 12727, 12948, 12949, 12950, 12951, 12952, 12953, 13179, 13180, 13182, 13410, 13411]"
12728,"[12062, 12063, 12278, 12279, 12281, 12500, 12501, 12505, 12725, 12726, 12727, 12951, 12952, 12953, 12957, 13182, 13185, 13186, 13414, 13415]"
12834,"[12167, 12385, 12386, 12607, 12609, 12831, 12833, 12835, 12837, 13057, 13060, 13061, 13062, 13288, 13290, 13292, 13520, 13521]"
12908,"[12233, 12234, 12235, 12457, 12458, 12459, 12679, 12680, 12684, 12685, 12908, 12909, 12910, 12911, 13137, 13138, 13139, 13140, 13141, 13367, 13368, 13369, 13370, 13596]"
12909,"[12234, 12235, 12236, 12457, 12458, 12459, 12460, 12680, 12684, 12685, 12686, 12908, 12909, 12910, 12911, 12912, 13137, 13138, 13139, 13140, 13141, 13142, 13367, 13368, 13369, 13370, 13596, 13598]"
12948,"[12275, 12495, 12496, 12497, 12498, 12499, 12720, 12721, 12722, 12723, 12724, 12725, 12945, 12946, 12947, 12948, 12949, 12950, 12951, 13175, 13176, 13177, 13178, 13179, 13180, 13406, 13407, 13408, 13409, 13410, 13635, 13636, 13637]"
12949,"[12275, 12276, 12496, 12497, 12498, 12499, 12500, 12720, 12721, 12722, 12723, 12724, 12725, 12726, 12946, 12947, 12948, 12949, 12950, 12951, 12952, 13176, 13177, 13178, 13179, 13180, 13182, 13407, 13408, 13409, 13410, 13411, 13636, 13637, 13638]"
12950,"[12275, 12276, 12277, 12497, 12498, 12499, 12500, 12501, 12721, 12722, 12723, 12724, 12725, 12726, 12727, 12947, 12948, 12949, 12950, 12951, 12952, 12953, 13177, 13178, 13179, 13180, 13182, 13408, 13409, 13410, 13411, 13637, 13638, 13639]"
12951,"[12276, 12277, 12278, 12498, 12499, 12500, 12501, 12722, 12723, 12724, 12725, 12726, 12727, 12948, 12949, 12950, 12951, 12952, 12953, 13178, 13179, 13180, 13182, 13409, 13410, 13411, 13638, 13639, 13640]"
12955,"[12281, 12505, 12726, 12727, 12952, 12953, 12957, 12958, 13182, 13185, 13186, 13187, 13414, 13415, 13416]"
13060,"[12385, 12386, 12607, 12609, 12831, 12833, 12835, 12837, 13057, 13060, 13061, 13062, 13287, 13288, 13290, 13292, 13518, 13520, 13521, 13522, 13747, 13748, 13749]"
13061,"[12386, 12609, 12833, 12835, 12837, 13060, 13061, 13062, 13064, 13288, 13290, 13292, 13520, 13521, 13522, 13523, 13748, 13749, 13750]"
13062,"[12389, 12609, 12613, 12833, 12835, 12837, 13060, 13061, 13062, 13064, 13065, 13290, 13292, 13295, 13520, 13521, 13522, 13523, 13749, 13750, 13751]"
13063,"[12389, 12390, 12613, 12835, 12837, 13060, 13061, 13062, 13064, 13065, 13066, 13290, 13292, 13295, 13296, 13521, 13522, 13523, 13750, 13751, 13752]"
13064,"[12389, 12390, 12391, 12613, 12615, 12835, 12837, 13061, 13062, 13064, 13065, 13066, 13292, 13295, 13296, 13297, 13522, 13523, 13526, 13751, 13752, 13753]"
13137,"[12457, 12679, 12680, 12908, 12909, 12910, 13137, 13138, 13139, 13140, 13367, 13368, 13369, 13370, 13594, 13596, 13824]"
13138,"[12457, 12458, 12680, 12684, 12908, 12909, 12910, 12911, 13137, 13138, 13139, 13140, 13141, 13367, 13368, 13369, 13370, 13594, 13596, 13598, 13824]"
13178,"[12496, 12497, 12498, 12720, 12721, 12722, 12723, 12724, 12945, 12946, 12947, 12948, 12949, 12950, 12951, 13175, 13176, 13177, 13178, 13179, 13180, 13405, 13406, 13407, 13408, 13409, 13410, 13411, 13634, 13635, 13636, 13637, 13638, 13865]"
13179,"[12497, 12498, 12499, 12721, 12722, 12723, 12724, 12725, 12946, 12947, 12948, 12949, 12950, 12951, 12952, 13176, 13177, 13178, 13179, 13180, 13182, 13406, 13407, 13408, 13409, 13410, 13411, 13635, 13636, 13637, 13638, 13639, 13865, 13866]"
13180,"[12498, 12499, 12500, 12722, 12723, 12724, 12725, 12726, 12947, 12948, 12949, 12950, 12951, 12952, 12953, 13177, 13178, 13179, 13180, 13182, 13407, 13408, 13409, 13410, 13411, 13636, 13637, 13638, 13639, 13640, 13865, 13866, 13867]"
13181,"[12499, 12500, 12501, 12723, 12724, 12725, 12726, 12727, 12948, 12949, 12950, 12951, 12952, 12953, 13178, 13179, 13180, 13182, 13408, 13409, 13410, 13411, 13414, 13637, 13638, 13639, 13640, 13641, 13866, 13867, 13868]"
13182,"[12500, 12501, 12724, 12725, 12726, 12727, 12949, 12950, 12951, 12952, 12953, 13179, 13180, 13182, 13185, 13409, 13410, 13411, 13414, 13415, 13638, 13639, 13640, 13641, 13867, 13868, 13869]"
13291,"[12609, 12833, 12835, 12837, 13060, 13061, 13062, 13064, 13288, 13290, 13292, 13518, 13520, 13521, 13522, 13523, 13747, 13748, 13749, 13750, 13751, 13976, 13977]"
13292,"[12835, 12837, 13060, 13061, 13062, 13064, 13065, 13290, 13292, 13295, 13520, 13521, 13522, 13523, 13748, 13749, 13750, 13751, 13752, 13977]"
13293,"[12613, 12835, 12837, 13060, 13061, 13062, 13064, 13065, 13066, 13290, 13292, 13295, 13296, 13520, 13521, 13522, 13523, 13526, 13749, 13750, 13751, 13752, 13753]"
13294,"[12613, 12837, 13061, 13062, 13064, 13065, 13066, 13292, 13295, 13296, 13297, 13521, 13522, 13523, 13526, 13527, 13750, 13751, 13752, 13753, 13754, 13981]"
13295,"[12613, 12615, 12837, 13062, 13064, 13065, 13066, 13292, 13295, 13296, 13297, 13522, 13523, 13526, 13527, 13528, 13751, 13752, 13753, 13754, 13755, 13981, 13982]"
13296,"[12615, 12842, 13064, 13065, 13066, 13069, 13295, 13296, 13297, 13299, 13523, 13526, 13527, 13528, 13752, 13753, 13754, 13755, 13756, 13981, 13982]"
13297,"[12615, 12617, 12842, 12843, 13064, 13065, 13066, 13069, 13070, 13295, 13296, 13297, 13299, 13300, 13526, 13527, 13528, 13530, 13753, 13754, 13755, 13756, 13757, 13982, 13984]"
13298,"[12617, 12618, 12842, 12843, 13065, 13066, 13069, 13070, 13071, 13295, 13296, 13297, 13299, 13300, 13301, 13526, 13527, 13528, 13530, 13754, 13755, 13756, 13757, 13758, 13984, 13985]"
13299,"[12617, 12618, 12619, 12842, 12843, 12845, 13066, 13069, 13070, 13071, 13072, 13296, 13297, 13299, 13300, 13301, 13302, 13526, 13527, 13528, 13530, 13755, 13756, 13757, 13758, 13759, 13984, 13985]"
13367,"[12680, 12908, 12909, 13137, 13138, 13139, 13140, 13367, 13368, 13369, 13370, 13594, 13596, 13598, 13824, 14051, 14052]"
13368,"[12908, 12909, 12910, 13137, 13138, 13139, 13140, 13141, 13367, 13368, 13369, 13370, 13594, 13596, 13598, 13599, 13824, 14051, 14052]"
13409,"[12722, 12723, 12724, 12947, 12948, 12949, 12950, 12951, 13176, 13177, 13178, 13179, 13180, 13182, 13406, 13407, 13408, 13409, 13410, 13411, 13634, 13635, 13636, 13637, 13638, 13639, 13640, 13865, 13866, 13867, 14092, 14093, 14094]"
13410,"[12723, 12724, 12725, 12948, 12949, 12950, 12951, 12952, 13177, 13178, 13179, 13180, 13182, 13407, 13408, 13409, 13410, 13411, 13635, 13636, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 14093, 14094, 14095]"
13411,"[12724, 12725, 12726, 12949, 12950, 12951, 12952, 12953, 13178, 13179, 13180, 13182, 13408, 13409, 13410, 13411, 13414, 13636, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14094, 14095]"
13412,"[12725, 12726, 12727, 12950, 12951, 12952, 12953, 13179, 13180, 13182, 13185, 13409, 13410, 13411, 13414, 13415, 13637, 13638, 13639, 13640, 13641, 13866, 13867, 13868, 13869, 14095, 14097]"
13413,"[12726, 12727, 12951, 12952, 12953, 13180, 13182, 13185, 13186, 13410, 13411, 13414, 13415, 13416, 13638, 13639, 13640, 13641, 13867, 13868, 13869, 14097]"
13524,"[12837, 13062, 13064, 13065, 13066, 13292, 13295, 13296, 13297, 13521, 13522, 13523, 13526, 13527, 13749, 13750, 13751, 13752, 13753, 13754, 13755, 13981, 13982, 14207, 14208, 14209]"
13525,"[13064, 13065, 13066, 13292, 13295, 13296, 13297, 13522, 13523, 13526, 13527, 13528, 13750, 13751, 13752, 13753, 13754, 13755, 13756, 13981, 13982, 14208, 14209, 14210]"
13526,"[13064, 13065, 13066, 13295, 13296, 13297, 13299, 13523, 13526, 13527, 13528, 13751, 13752, 13753, 13754, 13755, 13756, 13757, 13981, 13982, 13984, 14209, 14210, 14211]"
13594,"[13137, 13138, 13367, 13368, 13369, 13594, 13596, 13824, 14048, 14051, 14052, 14278]"
13595,"[12908, 13137, 13138, 13139, 13367, 13368, 13369, 13370, 13594, 13596, 13598, 13824, 14051, 14052]"
13638,"[12949, 12950, 12951, 13178, 13179, 13180, 13182, 13407, 13408, 13409, 13410, 13411, 13635, 13636, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14092, 14093, 14094, 14095, 14322, 14323, 14324]"
13639,"[12950, 12951, 12952, 13179, 13180, 13182, 13408, 13409, 13410, 13411, 13414, 13636, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14093, 14094, 14095, 14097, 14323, 14324]"
13640,"[12951, 12952, 12953, 13180, 13182, 13409, 13410, 13411, 13414, 13415, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14094, 14095, 14097, 14324]"
13641,"[12952, 12953, 13182, 13185, 13410, 13411, 13414, 13415, 13416, 13638, 13639, 13640, 13641, 13866, 13867, 13868, 13869, 14095, 14097]"
13822,"[13137, 13367, 13368, 13594, 13596, 13824, 14048, 14051, 14052, 14278]"
13867,"[13180, 13182, 13409, 13410, 13411, 13636, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14092, 14093, 14094, 14095, 14097, 14322, 14323, 14324, 14552, 14553, 14554]"
13868,"[13182, 13410, 13411, 13414, 13637, 13638, 13639, 13640, 13641, 13865, 13866, 13867, 13868, 13869, 14093, 14094, 14095, 14097, 14323, 14324, 14553, 14554]"
13869,"[13182, 13411, 13414, 13415, 13638, 13639, 13640, 13641, 13866, 13867, 13868, 13869, 14094, 14095, 14097, 14324, 14554]"
13870,"[13185, 13414, 13415, 13416, 13639, 13640, 13641, 13867, 13868, 13869, 13873, 14095, 14097, 14101]"
14050,"[13367, 13594, 13596, 13824, 14048, 14051, 14052, 14278]"
14098,"[13414, 13415, 13640, 13641, 13867, 13868, 13869, 13873, 14095, 14097, 14101, 14324, 14554]"
14279,"[13594, 13824, 14048, 14051, 14052, 14278]"
14280,"[13594, 13596, 13824, 14048, 14051, 14052, 14278, 14512]"
14281,"[13596, 13824, 14051, 14052, 14278, 14512, 14513]"
14282,"[13596, 13598, 13824, 13827, 14051, 14052, 14056, 14512, 14513]"
14303,"[13846, 14073, 14074, 14075, 14076, 14077, 14300, 14304, 14305, 14306, 14529, 14530, 14531, 14532, 14533, 14534, 14535, 14756, 14757, 14758, 14759, 14760, 14982, 14983]"
14333,"[13647, 13649, 13874, 13876, 13877, 13878, 14101, 14102, 14105, 14106, 14107, 14336, 14565, 14788, 14789, 14790, 15013, 15014]"
14334,"[13649, 13650, 13876, 13877, 13878, 13879, 14102, 14105, 14106, 14107, 14108, 14336, 14337, 14565, 14566, 14788, 14789, 14790, 14791, 15013, 15014, 15015]"
14484,"[13800, 14028, 14252, 14256, 14484, 14487, 14710, 14715, 14716, 14939, 14941]"
14508,"[14048, 14051, 14052, 14278]"
14509,"[13824, 14051, 14052, 14278, 14512]"
14510,"[13824, 14051, 14052, 14278, 14512, 14513]"
14511,"[13824, 14051, 14052, 14512, 14513]"
14562,"[13876, 13877, 14102, 14105, 14106, 14336, 14565, 14788, 14789, 14790, 14791, 15013, 15014, 15015, 15235, 15236, 15237]"
14563,"[13876, 13877, 13878, 14105, 14106, 14107, 14336, 14337, 14565, 14566, 14788, 14789, 14790, 14791, 15013, 15014, 15015, 15016, 15236, 15237, 15238]"
14564,"[13877, 13878, 13879, 14105, 14106, 14107, 14108, 14336, 14337, 14338, 14565, 14566, 14567, 14788, 14789, 14790, 14791, 14793, 15013, 15014, 15015, 15016, 15237, 15238]"
14640,"[13953, 14180, 14181, 14183, 14184, 14408, 14409, 14410, 14412, 14413, 14637, 14643, 14864, 14865, 14866, 14869, 15090, 15091, 15314]"
14641,"[13956, 14181, 14183, 14184, 14185, 14409, 14410, 14412, 14413, 14643, 14644, 14864, 14865, 14866, 14869, 14870, 15090, 15091, 15094, 15314]"
14642,"[13956, 13957, 14183, 14184, 14185, 14410, 14412, 14413, 14643, 14644, 14645, 14865, 14866, 14869, 14870, 14871, 15091, 15094, 15317]"
14720,"[14261, 14262, 14492, 14717, 14718, 14719, 14720, 14723, 15172]"
14734,"[14051, 14278]"
14735,"[14051, 14052, 14278, 14512]"
14736,"[14051, 14052, 14512, 14513]"
14737,"[14052, 14512, 14513, 15408]"
14787,"[14102, 14788, 14789, 14790, 15013, 15014, 15015, 15234, 15235, 15236, 15237, 15456, 15457, 15458]"
14788,"[14105, 14565, 14788, 14789, 14790, 14791, 15013, 15014, 15015, 15016, 15234, 15235, 15236, 15237, 15238, 15457, 15458, 15459]"
14789,"[14105, 14106, 14336, 14565, 14566, 14788, 14789, 14790, 14791, 15013, 15014, 15015, 15016, 15235, 15236, 15237, 15238, 15458, 15459, 15460]"
14790,"[14105, 14106, 14107, 14336, 14337, 14565, 14566, 14567, 14788, 14789, 14790, 14791, 14793, 15013, 15014, 15015, 15016, 15236, 15237, 15238, 15459, 15460]"
14867,"[14183, 14184, 14410, 14412, 14413, 14643, 14644, 14864, 14865, 14866, 14869, 14870, 15090, 15091, 15094, 15314, 15317, 15536]"
14868,"[14183, 14184, 14185, 14412, 14413, 14643, 14644, 14645, 14865, 14866, 14869, 14870, 14871, 15090, 15091, 15094, 15096, 15314, 15317, 15539]"
14869,"[14184, 14185, 14412, 14413, 14643, 14644, 14645, 14866, 14869, 14870, 14871, 15091, 15094, 15096, 15097, 15317, 15319, 15539]"
14959,[14278]
14960,[]
14961,"[14512, 15408]"
14962,"[14512, 14513, 15408, 15409]"
14999,"[14318, 14320, 14546, 14547, 14548, 14549, 14550, 14772, 14773, 14774, 14775, 14776, 14777, 14996, 14997, 14999, 15000, 15001, 15002, 15219, 15220, 15221, 15222, 15223, 15224, 15225, 15442, 15443, 15444, 15445, 15446, 15664, 15665, 15666]"
15012,"[14788, 14789, 14790, 15013, 15014, 15015, 15232, 15234, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15677, 15678]"
15013,"[14788, 14789, 14790, 14791, 15013, 15014, 15015, 15016, 15234, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15678, 15680]"
15014,"[14565, 14788, 14789, 14790, 14791, 15013, 15014, 15015, 15016, 15234, 15235, 15236, 15237, 15238, 15457, 15458, 15459, 15460, 15680]"
15015,"[14336, 14565, 14566, 14788, 14789, 14790, 14791, 14793, 15013, 15014, 15015, 15016, 15235, 15236, 15237, 15238, 15458, 15459, 15460, 15462, 15680]"
15093,"[14412, 14413, 14643, 14644, 14865, 14866, 14869, 14870, 14871, 15090, 15091, 15094, 15096, 15314, 15317, 15319, 15536, 15539, 15758]"
15094,"[14413, 14643, 14644, 14645, 14866, 14869, 14870, 14871, 15091, 15094, 15096, 15097, 15314, 15317, 15319, 15320, 15539, 15541, 15761]"
15149,"[14469, 14470, 14696, 14697, 14699, 14921, 14923, 14924, 14927, 15147, 15148, 15150, 15151, 15152, 15369, 15372, 15373, 15374, 15375, 15592, 15595, 15596, 15814, 15815, 15816]"
15183,[15408]
15184,"[15408, 15409]"
15221,"[14546, 14547, 14548, 14772, 14773, 14774, 14775, 14995, 14996, 14997, 14999, 15000, 15001, 15218, 15219, 15220, 15221, 15222, 15223, 15224, 15440, 15441, 15442, 15443, 15444, 15445, 15446, 15663, 15664, 15665, 15666, 15885]"
15229,"[14554, 14779, 14780, 15003, 15004, 15005, 15226, 15227, 15228, 15232, 15448, 15449, 15450, 15452, 15670, 15671, 15672, 15674, 15894]"
15230,"[14780, 15004, 15005, 15227, 15228, 15232, 15449, 15450, 15452, 15671, 15672, 15674, 15675, 15894, 15895]"
15236,"[14788, 14789, 14790, 15013, 15014, 15015, 15016, 15234, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15677, 15678, 15680, 15899, 15900, 15901]"
15442,"[14772, 14773, 14995, 14996, 14997, 14999, 15217, 15218, 15219, 15220, 15221, 15222, 15223, 15439, 15440, 15441, 15442, 15443, 15444, 15445, 15660, 15661, 15663, 15664, 15665, 15666, 15882, 15883, 15885, 16104, 16105, 16106]"
15443,"[14772, 14773, 14774, 14996, 14997, 14999, 15000, 15218, 15219, 15220, 15221, 15222, 15223, 15224, 15440, 15441, 15442, 15443, 15444, 15445, 15446, 15661, 15663, 15664, 15665, 15666, 15667, 15883, 15885, 15887, 16105, 16106, 16107]"
15451,"[14780, 15004, 15005, 15226, 15227, 15228, 15232, 15448, 15449, 15450, 15452, 15669, 15670, 15671, 15672, 15674, 15675, 15891, 15894, 15895, 16114, 16115]"
15592,"[14921, 14923, 15145, 15147, 15148, 15369, 15372, 15373, 15589, 15590, 15592, 15595, 15812, 15813, 15814, 15815, 15816, 16034, 16035, 16036, 16254, 16255]"
15593,"[14923, 14924, 15147, 15148, 15150, 15369, 15372, 15373, 15374, 15590, 15592, 15595, 15596, 15812, 15813, 15814, 15815, 15816, 16034, 16035, 16036, 16037, 16255, 16257]"
15594,"[14923, 14924, 15147, 15148, 15150, 15151, 15369, 15372, 15373, 15374, 15375, 15592, 15595, 15596, 15597, 15812, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16257]"
15595,"[14924, 15148, 15150, 15151, 15152, 15372, 15373, 15374, 15375, 15376, 15592, 15595, 15596, 15597, 15598, 15813, 15814, 15815, 15816, 15818, 16035, 16036, 16037, 16038, 16039, 16257, 16259]"
15597,"[14927, 15150, 15151, 15152, 15153, 15154, 15372, 15373, 15374, 15375, 15376, 15595, 15596, 15597, 15598, 15600, 15815, 15816, 15818, 15820, 15821, 16037, 16038, 16039, 16040, 16041, 16259, 16260, 16261]"
15679,"[15013, 15014, 15234, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15676, 15677, 15678, 15680, 15899, 15900, 15901, 15902, 16121, 16123, 16344, 16345, 16346]"
15680,"[15013, 15014, 15015, 15235, 15236, 15237, 15238, 15456, 15457, 15458, 15459, 15460, 15462, 15677, 15678, 15680, 15683, 15899, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16345, 16346, 16347]"
15803,"[15136, 15358, 15359, 15579, 15580, 15582, 15583, 15800, 15804, 16021, 16022, 16024, 16025, 16026, 16244, 16246, 16468]"
15804,"[15139, 15359, 15363, 15580, 15582, 15583, 15804, 16022, 16024, 16025, 16026, 16028, 16244, 16246, 16248, 16471]"
15814,"[15147, 15148, 15369, 15372, 15373, 15590, 15592, 15595, 15596, 15812, 15813, 15814, 15815, 15816, 16034, 16035, 16036, 16037, 16038, 16254, 16255, 16257, 16481]"
15815,"[15148, 15150, 15372, 15373, 15374, 15592, 15595, 15596, 15597, 15812, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16255, 16257, 16259, 16481, 16482]"
15816,"[15150, 15151, 15372, 15373, 15374, 15375, 15592, 15595, 15596, 15597, 15598, 15813, 15814, 15815, 15816, 15818, 16034, 16035, 16036, 16037, 16038, 16039, 16040, 16257, 16259, 16260, 16481, 16482, 16483]"
15894,"[15450, 15452, 15670, 15671, 15672, 15674, 15675, 15676, 15891, 15894, 15895, 15896, 16114, 16115, 16116, 16117, 16337, 16338, 16339, 16340, 16341, 16566, 16567, 16568]"
15901,"[15236, 15237, 15238, 15457, 15458, 15459, 15460, 15677, 15678, 15680, 15683, 15899, 15900, 15901, 15902, 15904, 16121, 16123, 16124, 16125, 16344, 16345, 16346, 16347, 16573, 16574, 16575]"
15953,"[15289, 15290, 15512, 15953, 16176, 16177, 16625]"
16023,"[15358, 15359, 15579, 15580, 15582, 15583, 15799, 15800, 15804, 16020, 16021, 16022, 16024, 16025, 16026, 16241, 16242, 16244, 16246, 16467, 16468, 16695, 16696, 16697]"
16024,"[15359, 15580, 15582, 15583, 15800, 15804, 16021, 16022, 16024, 16025, 16026, 16242, 16244, 16246, 16248, 16467, 16468, 16471, 16696, 16697]"
16025,"[15582, 15583, 15804, 16022, 16024, 16025, 16026, 16028, 16244, 16246, 16248, 16249, 16468, 16471, 16472, 16697, 16699]"
