순번,설치위치 주소,위도(X),경도(Y),추가 센서 #1,추가 센서 #2,추가 센서 #3,추가 센서 #4,추가 센서 #5
1311,서울특별시 관악구 신림동 1642-21,37.48257414,126.9246353,0,1,0,0,0
1312,서울특별시 관악구 신림동 1467-11,37.48974651,126.9250968,0,0,0,0,0
1313,서울특별시 마포구 상수동 143-40,37.5483043,126.9241494,1,0,0,0,0
1314,서울특별시 은평구 대조동 207-18,37.615195,126.924309,0,0,0,0,1
1315,서울특별시 은평구 불광동 445-335,37.626224,126.923368,0,0,0,0,0
1316,서울특별시 관악구 신림동 1467-11,37.48970654,126.9255164,0,0,0,0,1
1317,서울특별시 영등포구 신길동 1333,37.5146531,126.9258821,0,0,0,0,0
1318,서울특별시 서대문구 남가좌동 79-1,37.575127,126.925456,0,0,0,0,1
1319,서울특별시 마포구 서교동 348-1,37.55650361,126.926392,0,0,0,0,1
1320,서울특별시 은평구 녹번동 168-8,37.605584,126.926024,1,0,0,0,0
1321,서울특별시 은평구 녹번동 131-160,37.608706,126.926617,0,1,0,0,0
1322,서울특별시 은평구 불광동 353-44,37.620274,126.925625,0,0,0,0,0
1323,서울특별시 영등포구 여의도동 48-3,37.5173487,126.9279484,0,0,0,0,1
1324,서울특별시 영등포구 여의도동 22,37.52514288,126.9280731,0,0,0,0,1
1325,서울특별시 영등포구 여의도동 2-11,37.52727131,126.9274575,1,0,0,0,0
1326,서울특별시 서대문구 연희동 735,37.576495,126.927858,0,0,0,0,0
1327,서울특별시 은평구 불광동 424-1,37.6214008,126.926653,0,1,0,0,0
1328,서울특별시 관악구 신림동 841-3,37.46682392,126.9290441,0,1,0,0,0
1329,서울특별시 관악구 신림동 1433-42,37.48446703,126.9293795,0,0,0,0,1
1330,서울특별시 관악구 신림동 1468-6,37.48778469,126.9294498,0,0,1,1,0
1331,서울특별시 서대문구 연희동 735,37.576109,126.92819,0,1,0,0,0
1332,서울특별시 은평구 녹번동 126-8,37.607301,126.928607,0,0,0,0,0
1333,서울특별시 은평구 대조동 13-1,37.610506,126.92883,0,0,0,0,1
1334,서울특별시 관악구 신림동 321-12,37.4627275,126.930621,0,0,0,0,0
1335,서울특별시 관악구 신림동 1634-9,37.47882472,126.9307559,0,1,0,0,0
1336,서울특별시 관악구 신림동 1641-55,37.48057483,126.9304739,0,0,0,0,0
1337,서울특별시 관악구 신림동 1468-4,37.48673216,126.9305093,1,0,0,0,0
1338,서울특별시 관악구 봉천동 715-93,37.49350478,126.9301092,0,0,0,0,0
1339,서울특별시 동작구 상도동 320-3,37.499981,126.930574,0,0,0,0,0
1340,서울특별시 은평구 대조동 15-43,37.60902,126.929474,0,0,1,1,0
1341,서울특별시 은평구 대조동 13-1,37.610933,126.929289,1,0,0,0,0
1342,서울특별시 관악구 신림동 316-1,37.46112812,126.9322387,0,1,0,0,0
1343,서울특별시 관악구 신림동 391-16,37.47119183,126.9321551,0,0,0,0,0
1344,서울특별시 관악구 신림동 1468-4,37.48706874,126.9316492,0,0,0,0,0
1345,서울특별시 동작구 상도동 337-1,37.500503,126.931222,0,1,0,0,0
1346,서울특별시 마포구 창전동 3-201,37.55198665,126.9311712,0,0,0,0,1
1347,서울특별시 서대문구 연희동 346-3,37.56130484,126.9306446,0,0,0,0,1
1348,서울특별시 관악구 신림동 808-262,37.47916016,126.9324596,0,0,0,0,1
1349,서울특별시 동작구 대방동 41,37.51173085,126.9328288,0,0,0,0,0
1350,서울특별시 동작구 대방동 23-165,37.51206835,126.9324232,0,1,0,0,0
1351,서울특별시 은평구 불광동 276-5,37.611216,126.931706,0,0,0,0,0
1352,서울특별시 은평구 불광동 221-11,37.618171,126.931948,0,0,0,0,0
1353,서울특별시 관악구 신림동 10-90,37.48326624,126.9341736,0,0,1,1,0
1354,서울특별시 관악구 봉천동 662-103,37.48908686,126.9337414,0,0,0,0,1
1355,서울특별시 마포구 현석동 223,37.54191461,126.9337223,0,0,1,1,0
1356,서울특별시 서대문구 연희동 170-193,37.57784477,126.933508,0,0,0,0,1
1357,서울특별시 은평구 불광동 12-15,37.61666,126.933261,0,1,0,0,0
1358,서울특별시 관악구 신림동 408-35,37.47632048,126.9346501,0,0,0,0,0
1359,서울특별시 마포구 노고산동 49-52,37.55496526,126.9342099,0,0,0,0,0
1360,서울특별시 서대문구 홍은동 265-44,37.5866,126.933971,0,0,1,1,0
1361,서울특별시 관악구 신림동 255-63,37.46652936,126.9362983,0,0,0,0,0
1362,서울특별시 동작구 상도동 26-72,37.50351857,126.9358327,0,0,0,0,0
1363,서울특별시 서대문구 창천동 53-47,37.55693278,126.9354289,0,0,0,0,1
1364,서울특별시 관악구 신림동 254-291,37.46612005,126.9374254,0,1,0,0,0
1365,서울특별시 관악구 신림동 808-393,37.47727116,126.937205,0,1,0,0,0
1366,서울특별시 동작구 상도동 359-5,37.50455,126.936969,0,1,0,0,0
1367,서울특별시 서대문구 연희동 165-2,37.57850082,126.9363724,1,0,0,0,0
1368,서울특별시 관악구 신림동 94-87,37.47586292,126.9387327,0,0,0,0,1
1369,서울특별시 관악구 봉천동 975-23,37.48574948,126.9379769,0,1,0,0,0
1370,서울특별시 서대문구 창천동 29-73,37.55598695,126.9375422,1,0,0,0,0
1371,서울특별시 서대문구 연희동 산 2-75,37.57961069,126.9377741,0,0,1,1,0
1372,서울특별시 서대문구 연희동 170-185,37.5812603,126.9374195,0,0,0,0,0
1373,서울특별시 서대문구 연희동 170-205,37.5819574,126.937838,0,1,0,0,0
1374,서울특별시 서대문구 홍제동 361-122,37.582957,126.937383,0,0,0,0,1
1375,서울특별시 서대문구 홍제동 335-1,37.58683504,126.9372725,0,0,0,0,0
1376,서울특별시 서대문구 홍제동 334-59,37.5876938,126.9373867,0,1,0,0,0
1377,서울특별시 관악구 신림동 103-27,37.47178217,126.9396271,0,0,0,0,0
1378,서울특별시 관악구 봉천동 940-4,37.48644652,126.939717,0,0,0,0,0
1379,서울특별시 동작구 노량진동 307-42,37.5090167,126.939125,0,0,0,0,0
1380,서울특별시 동작구 노량진동 13-4,37.515498,126.939487,0,0,0,0,0
1381,서울특별시 관악구 신림동 103-141,37.47227601,126.9406142,0,1,0,0,0
1382,서울특별시 동작구 상도동 210-336,37.496874,126.940733,0,0,0,0,0
1383,서울특별시 동작구 노량진동 229-136,37.508377,126.940412,0,1,0,0,0
1384,서울특별시 은평구 불광동 산 42-5,37.610967,126.939463,0,0,0,0,0
1385,서울특별시 동작구 노량진동 52-3,37.511874,126.941451,0,0,0,0,1
1386,서울특별시 은평구 녹번동 산 1-55,37.610632,126.941183,0,1,0,0,0
1387,서울특별시 서대문구 홍제동 294-46,37.59147383,126.9420089,0,0,0,0,0
1388,서울특별시 관악구 봉천동 981-10,37.48006433,126.9440691,1,0,0,0,0
1389,서울특별시 동작구 상도동 534,37.50304783,126.9435725,0,0,0,0,0
1390,서울특별시 서대문구 대현동 60-11,37.558503,126.9430566,0,0,1,1,0
1391,서울특별시 서대문구 대현동 34-36,37.55938335,126.9439397,1,0,0,0,0
1392,서울특별시 서대문구 홍제동 294-46,37.59186064,126.943189,0,1,0,0,0
1393,서울특별시 관악구 신림동 210,37.46829727,126.9452017,0,0,0,0,0
1394,서울특별시 관악구 봉천동 1693-14,37.47934003,126.9457253,0,0,0,0,1
1395,서울특별시 동작구 상도동 28-24,37.50397129,126.9449256,0,1,0,0,0
1396,서울특별시 서대문구 홍제동 256-4,37.5889831,126.9446724,1,0,0,0,0
1397,서울특별시 관악구 신림동 805,37.4682536,126.9460201,0,1,0,0,0
1398,서울특별시 관악구 봉천동 978-7,37.48264904,126.9462445,0,0,0,0,0
1399,서울특별시 관악구 봉천동 1718-11,37.48870215,126.9462841,0,0,0,0,0
1400,서울특별시 관악구 신림동 205-1,37.46221454,126.9485194,0,1,0,0,0
1401,서울특별시 마포구 염리동 520,37.54943653,126.9478207,1,0,0,0,0
1402,서울특별시 서대문구 홍제동 287-121,37.597109,126.94778,0,0,0,0,0
1403,서울특별시 서대문구 홍제동 287-89,37.59789886,126.9474606,0,1,0,0,0
1404,서울특별시 동작구 노량진동 152-3,37.51348,126.949172,0,1,0,0,0
1405,서울특별시 마포구 염리동 14-8,37.55479346,126.948787,0,0,1,1,0
1406,서울특별시 마포구 아현동 683,37.55577592,126.9493034,1,0,0,0,0
1407,서울특별시 동작구 본동 387-1,37.51245638,126.9506411,0,0,0,0,0
1408,서울특별시 동작구 본동 260-12,37.515045,126.951035,0,0,1,1,0
1409,서울특별시 동작구 상도1동 465-1,37.502509,126.95185,0,0,0,0,0
1410,서울특별시 서대문구 홍은동 9-236,37.59649134,126.9509618,0,0,0,0,1
1411,서울특별시 관악구 봉천동 1693-31,37.47808786,126.9533279,0,0,0,0,1
1412,서울특별시 관악구 봉천동 979-1,37.48122406,126.9533878,1,0,0,0,0
1413,서울특별시 관악구 봉천동 41-590,37.4843995,126.9527447,0,1,0,0,0
1414,서울특별시 동작구 상도동 473-7,37.496134,126.952592,0,0,0,0,0
1415,서울특별시 마포구 도화동 38-10,37.54133649,126.9527383,0,0,0,0,1
1416,서울특별시 서대문구 현저동 107-491,37.57271333,126.9526627,0,1,0,0,0
1417,서울특별시 관악구 봉천동 63-41,37.48232148,126.9545564,0,0,0,0,0
1418,서울특별시 동작구 흑석동 211-38,37.505047,126.953811,0,1,0,0,0
1419,서울특별시 용산구 이촌동 171-1,37.526343,126.954115,0,0,1,1,0
1420,서울특별시 용산구 원효로4가 115-9,37.532354,126.954338,0,0,0,0,0
1421,서울특별시 서대문구 현저동 1-6,37.57838068,126.9536494,0,1,0,0,0
1422,서울특별시 서대문구 홍제동 454-1,37.596437,126.952983,1,0,0,0,0
1423,서울특별시 관악구 봉천동 1693-53,37.48204993,126.9553984,0,0,1,1,0
1424,서울특별시 서대문구 홍제동 287-207,37.59580331,126.9548297,0,1,0,0,0
1425,서울특별시 관악구 봉천동 1612-14,37.47871266,126.9562386,0,1,0,0,0
1426,서울특별시 서대문구 홍은동 5-92,37.59623612,126.9554054,0,0,1,1,0
1427,서울특별시 서대문구 홍은동 5-1,37.59720283,126.9560806,0,0,0,0,0
1428,서울특별시 관악구 봉천동 244-1,37.4688122,126.9579512,0,1,0,0,0
1429,서울특별시 관악구 봉천동 1693-45,37.47719198,126.9573284,0,0,0,0,0
1430,서울특별시 관악구 봉천동 66-169,37.48262028,126.9573143,0,0,0,0,1
1431,서울특별시 관악구 봉천동 20-2,37.48521224,126.9573026,1,0,0,0,0
1432,서울특별시 동작구 본동 8-95,37.511584,126.957506,0,1,0,0,0
1433,서울특별시 동작구 본동 5-11,37.51234178,126.9570109,0,0,1,1,0
1434,서울특별시 용산구 원효로3가 96-2,37.534306,126.957731,1,0,0,0,0
1435,서울특별시 서대문구 북아현동 134-40,37.55782496,126.9568216,1,0,0,0,0
1436,서울특별시 종로구 무악동 60-5,37.576459,126.956638,0,0,0,0,0
1437,서울특별시 관악구 봉천동 738-329,37.47111833,126.9589718,0,0,0,0,0
1438,서울특별시 관악구 봉천동 738-81,37.48791016,126.9587704,0,0,0,0,0
1439,서울특별시 동작구 흑석동 341-11,37.509986,126.958867,0,0,0,0,0
1440,서울특별시 용산구 효창동 255,37.54476416,126.9584988,0,1,0,0,0
1441,서울특별시 종로구 홍지동 127-24,37.59905681,126.9593008,0,0,0,0,1
1442,서울특별시 종로구 홍지동 97-6,37.59995611,126.9590208,0,1,0,0,0
1443,서울특별시 관악구 봉천동 1510-66,37.47447325,126.9611728,0,1,0,0,0
1444,서울특별시 관악구 봉천동 1693-47,37.47717994,126.960609,0,0,0,0,1
1445,서울특별시 종로구 홍지동 103-13,37.59984,126.959638,0,0,0,0,0
1446,서울특별시 동작구 흑석동 90-25,37.504228,126.962923,0,0,0,0,0
1447,서울특별시 동작구 흑석동 55-3,37.506619,126.963129,0,1,0,0,0
1448,서울특별시 동작구 흑석동 141-2,37.510569,126.963374,0,0,1,1,0
1449,서울특별시 용산구 효창동 255-1,37.546683,126.962338,0,0,0,0,0
1450,서울특별시 종로구 행촌동 210-1084,37.57375058,126.9625347,0,1,0,0,0
1451,서울특별시 관악구 봉천동 1636-25,37.4750175,126.9640821,0,0,0,0,0
1452,서울특별시 용산구 한강로3가 40-593,37.52585664,126.9643259,1,0,0,0,0
1453,서울특별시 용산구 원효로2가 56-2,37.535934,126.96415,1,0,0,0,0
1454,서울특별시 중구 중림동 392-2,37.557575,126.96341,0,0,0,0,1
1455,서울특별시 종로구 부암동 338-10,37.590962,126.96396,0,0,0,0,0
1456,서울특별시 동작구 사당1동 202-33,37.487781,126.965904,0,1,0,0,0
1457,서울특별시 용산구 한강로3가 65-8,37.524391,126.965728,0,0,1,1,0
1458,서울특별시 용산구 한강로3가 65-154,37.52562381,126.9653012,0,0,0,0,1
1459,서울특별시 동작구 흑석동 10,37.50869933,126.9663861,0,0,0,0,0
1460,서울특별시 용산구 신계동 48,37.534861,126.966606,0,0,0,0,1
1461,서울특별시 종로구 평창동 270-1,37.604114,126.966337,0,1,0,0,0
1462,서울특별시 용산구 원효로1가 17-120,37.54132066,126.9674585,0,0,0,0,0
1463,서울특별시 용산구 서계동 33-77,37.552319,126.967327,0,0,0,0,1
1464,서울특별시 종로구 누상동 81-2,37.58006577,126.9669432,0,1,0,0,0
1465,서울특별시 종로구 부암동 92-4,37.59805165,126.9670704,0,0,1,1,0
1466,서울특별시 종로구 누하동 14-4,37.58045557,126.9687049,0,0,0,0,0
1467,서울특별시 종로구 부암동 95-2,37.596453,126.967939,0,0,0,0,0
1468,서울특별시 종로구 평창동 186-9,37.60630532,126.9681396,0,0,0,0,0
1469,서울특별시 동작구 사당1동 249-34,37.483839,126.970505,0,1,0,0,0
1470,서울특별시 동작구 사당1동 220-67,37.487183,126.970132,0,0,0,0,0
1471,서울특별시 동작구 흑석동 28,37.50768167,126.9694909,0,1,1,1,0
1472,서울특별시 용산구 원효로1가 41-3,37.539362,126.970014,1,0,0,0,0
1473,서울특별시 관악구 남현동 1129-1,37.47544427,126.971624,0,1,0,0,0
1474,서울특별시 동작구 사당1동 277-42,37.481764,126.971333,0,0,0,0,0
1475,서울특별시 동작구 흑석동 276-12,37.504835,126.971261,0,0,0,0,0
1476,서울특별시 종로구 평창동 209-2,37.606276,126.970315,0,0,1,1,0
1477,서울특별시 동작구 사당1동 1110,37.476405,126.972527,0,0,1,1,0
1478,서울특별시 동작구 사당1동 708-529,37.481846,126.97253,1,0,0,0,0
1479,서울특별시 중구 남대문로5가 67-2,37.557375,126.971766,0,0,0,0,1
1480,서울특별시 동작구 사당1동 1129,37.47627052,126.9739808,0,0,0,0,1
1481,서울특별시 동작구 사당1동 1157-2,37.488866,126.973659,0,1,0,0,0
1482,서울특별시 용산구 갈월동 6-11,37.549208,126.973222,0,0,0,0,1
1483,서울특별시 중구 서소문동 37,37.563811,126.97295,0,0,0,0,1
1484,서울특별시 종로구 평창동 202-18,37.607306,126.972434,1,1,0,0,0
1485,서울특별시 중구 정동 1-60,37.56921,126.974368,0,0,0,0,1
1486,서울특별시 종로구 평창동 99-7,37.61041479,126.9742319,0,0,0,0,1
1487,서울특별시 중구 서소문동 120-26,37.56224146,126.9746482,0,0,0,0,0
1488,서울특별시 종로구 평창동 74,37.6090264,126.9764028,0,0,1,1,0
1489,서울특별시 관악구 남현동 1086-53,37.4741242,126.9782641,0,0,0,0,0
1490,서울특별시 동작구 사당1동 1099,37.480654,126.978112,0,0,0,0,1
1491,서울특별시 동작구 사당1동 141-97,37.485536,126.97826,0,0,0,0,0
1492,서울특별시 용산구 후암동 244-146,37.550207,126.977245,0,0,0,0,0
1493,서울특별시 용산구 후암동 448-172,37.553732,126.977711,0,1,0,0,1
1494,서울특별시 동작구 동작동 326,37.502832,126.978479,0,1,0,0,0
1495,서울특별시 동작구 동작동 326,37.503508,126.978591,0,0,0,0,0
1496,서울특별시 종로구 평창동 424,37.61345558,126.9781151,0,0,0,0,0
1497,서울특별시 동작구 사당1동 708-1117,37.491442,126.98031,0,1,0,0,0
1498,서울특별시 중구 회현동1가 100-12,37.556701,126.980211,0,0,0,0,0
1499,서울특별시 중구 남대문로3가 110,37.5615255,126.9796719,1,0,0,0,0
1500,서울특별시 중구 을지로1가 42,37.566791,126.979898,0,0,0,0,1
1501,서울특별시 종로구 수송동 146-2,37.57294532,126.9790909,0,0,0,0,1
1502,서울특별시 관악구 남현동 1060-12,37.47625536,126.9811203,0,0,0,0,1
1503,서울특별시 동작구 사당1동 735-1,37.486286,126.981138,0,0,0,0,1
1504,서울특별시 동작구 사당1동 73-6,37.490564,126.981049,0,0,0,0,0
1505,서울특별시 서초구 반포동 1333-1,37.50587961,126.9811264,0,0,1,1,0
1506,서울특별시 용산구 후암동 370,37.548529,126.980906,0,1,0,0,0
1507,서울특별시 중구 을지로1가 87-3,37.56667013,126.9815522,1,0,0,0,0
1508,서울특별시 서초구 방배동 3152,37.4866776,126.9838794,1,0,0,0,0
1509,서울특별시 용산구 후암동 410-26,37.547139,126.982841,0,0,0,0,0
1510,서울특별시 중구 회현동2가 49-11,37.55724906,126.983549,0,1,0,0,0
1511,서울특별시 서초구 방배동 468-6,37.47835761,126.9849974,0,0,0,0,0
1512,서울특별시 종로구 경운동 90-18,37.57588589,126.9845103,0,0,0,0,1
1513,서울특별시 종로구 삼청동 158-25,37.585635,126.983875,0,0,0,0,0
1514,서울특별시 서초구 방배동 498-2,37.48101986,126.9854238,0,0,0,0,1
1515,서울특별시 서초구 반포동 1320,37.49986684,126.9858419,0,1,0,0,0
1516,서울특별시 서초구 반포동 1130,37.50055134,126.9860804,0,0,0,0,0
1517,서울특별시 중구 명동2가 81-1,37.56274961,126.9853637,0,0,0,0,1
1518,서울특별시 종로구 관철동 13-22,37.56976134,126.9856882,0,0,0,0,1
1519,서울특별시 서초구 방배동 770-1,37.49470684,126.9867559,0,0,0,0,0
1520,서울특별시 용산구 용산동2가 15-16,37.54523,126.986319,0,1,0,0,0
1521,서울특별시 중구 남산동2가 2,37.559598,126.986404,0,0,0,0,0
1522,서울특별시 종로구 낙원동 284-31,37.572623,126.987428,0,0,0,0,0
1523,서울특별시 서초구 반포동 1329,37.50553846,126.9887407,0,0,1,1,0
1524,서울특별시 용산구 서빙고동 241-21,37.517315,126.989508,0,0,1,1,0
1525,서울특별시 성북구 성북동 330-402,37.59689444,126.9888975,0,0,0,0,0
1526,서울특별시 용산구 이태원동 219-1,37.537999,126.98954,0,0,0,0,0
1527,서울특별시 종로구 운니동 23-1,37.57567065,126.9898108,0,0,0,0,1
1528,서울특별시 서초구 방배동 812-26,37.49108015,126.9914438,1,0,0,0,0
1529,서울특별시 서초구 방배동 727-1,37.49686522,126.9913632,0,0,1,1,0
1530,서울특별시 서초구 사평대로10길 6-8,37.49777566,126.99178,1,0,0,0,0
1531,서울특별시 중구 을지로3가 65-13,37.56673687,126.991268,0,0,0,0,1
1532,서울특별시 중구 입정동 263-4,37.56763,126.9909,1,0,0,0,0
1533,서울특별시 용산구 이태원동 260-326,37.54191,126.991757,0,1,0,0,0
1534,서울특별시 중구 을지로3가 335-1,37.56580908,126.9920021,0,0,1,1,0
1535,서울특별시 중구 충무로3가 39-2,37.56217715,126.9929991,1,0,0,0,1
1536,서울특별시 중구 을지로3가 291-49,37.56614418,126.992893,0,0,0,0,0
1537,서울특별시 종로구 명륜3가 산 2-11,37.59185,126.992858,0,1,0,0,0
1538,서울특별시 용산구 이태원동 97-16,37.531907,126.994225,0,0,0,0,0
1539,서울특별시 종로구 봉익동 67,37.571253,126.994187,0,0,0,0,1
1540,서울특별시 성북구 성북동 15-176,37.59992668,126.994736,0,0,0,0,0
1541,서울특별시 성북구 정릉동 966-292,37.6104408,126.9944249,0,0,1,1,0
1542,서울특별시 서초구 방배동 910-18,37.48299388,126.9957943,1,0,0,0,0
1543,서울특별시 용산구 이태원동 108-3,37.535074,126.995354,1,0,0,0,0
1544,서울특별시 중구 필동2가 104-3,37.55775299,126.9956419,0,1,0,0,0
1545,서울특별시 중구 필동2가 104-2,37.558647,126.995426,0,0,0,0,0
1546,서울특별시 성북구 성북동 243-3,37.59420091,126.9947773,0,0,0,0,0
1547,서울특별시 서초구 방배동 645,37.4702736,126.9975014,0,0,1,1,0
1548,서울특별시 서초구 반포동 1-1,37.50536982,126.9970958,0,0,0,0,1
1549,서울특별시 용산구 동빙고동 104-1,37.521902,126.996803,0,1,0,0,0
1550,서울특별시 용산구 동빙고동 68-18,37.522788,126.997361,0,0,0,0,0
1551,서울특별시 종로구 원남동 151-6,37.57600315,126.996318,0,0,0,0,1
1552,서울특별시 서초구 방배동 906-20,37.48246129,126.9978069,0,0,0,0,0
1553,서울특별시 서초구 방배동 883-30,37.48903404,126.998634,1,0,0,0,0
1554,서울특별시 종로구 명륜1가 2-31,37.59047879,126.9976123,1,0,0,0,0
1555,서울특별시 서초구 방배동 1035-3,37.47510326,126.9995773,0,0,1,1,0
1556,서울특별시 용산구 보광동 264-84,37.531338,126.999028,0,1,0,0,0
1557,서울특별시 용산구 한남동 738-9,37.536631,126.999567,0,0,0,0,0
1558,서울특별시 중구 예관동 25-1,37.56557096,126.9989893,1,0,0,0,0
1559,서울특별시 중구 주교동 245-1,37.56779692,126.9990966,0,0,0,0,1
1560,서울특별시 서초구 반포동 635-1,37.49931332,127.0001035,0,0,0,0,1
1561,서울특별시 용산구 주성동 8-9,37.522845,127.000376,0,0,1,1,0
1562,서울특별시 중구 충무로5가 19-11,37.56389,127.000153,0,0,1,1,0
1563,서울특별시 종로구 연건동 113-2,37.57886956,127.0002604,1,0,0,0,0
1564,서울특별시 성북구 성북동 산 11-10,37.59807709,126.9993885,0,0,0,0,0
1565,서울특별시 성북구 정릉동 894-17,37.60723297,126.9999317,0,0,0,0,0
1566,서울특별시 성북구 정릉동 839-22,37.61441204,126.999697,0,0,0,0,0
1567,서울특별시 서초구 잠원동 122-2,37.51171942,127.0020251,0,0,1,1,0
1568,서울특별시 용산구 보광동 14-15,37.52867,127.001702,0,0,0,0,0
1569,서울특별시 중구 장충동2가 173-10,37.562185,127.001161,0,0,0,0,1
1570,서울특별시 중구 을지로5가 275-15,37.566207,127.001493,0,0,0,0,0
1571,서울특별시 종로구 혜화동 169,37.58367269,127.0013991,0,0,0,0,1
1572,서울특별시 서초구 반포동 128-3,37.50360112,127.0024225,0,0,0,0,1
1573,서울특별시 종로구 효제동 248-5,37.572369,127.002098,0,0,0,0,1
1574,서울특별시 종로구 효제동 255-20,37.573255,127.0022178,1,0,0,0,0
1575,서울특별시 성북구 성북동 131-47,37.591833,127.002083,0,1,0,0,0
1576,서울특별시 서초구 잠원동 72,37.50979872,127.0040056,0,0,0,0,1
1577,서울특별시 중구 장충동2가 186-240,37.56065958,127.0036751,1,0,0,0,0
1578,서울특별시 종로구 종로5가 194-1,37.570464,127.003982,0,0,0,0,0
1579,서울특별시 성북구 성북동 179-167,37.59124073,127.0045489,1,0,0,0,0
1580,서울특별시 서초구 서초동 1487-43,37.48173148,127.0065966,1,0,0,0,0
1581,서울특별시 중구 신당동 432-1674,37.54907934,127.0057538,1,0,0,0,0
1582,서울특별시 중구 장충동2가 187-41,37.560492,127.005442,0,0,0,0,0
1583,서울특별시 종로구 동숭동 2-73,37.584029,127.005804,1,0,0,0,0
1584,서울특별시 성북구 동소문동1가 10,37.58935318,127.0053753,0,0,0,0,0
1585,서울특별시 서초구 잠원동 78,37.51432019,127.0076257,0,0,1,1,0
1586,서울특별시 용산구 한남동 108,37.53115049,127.0066091,0,1,0,0,0
1587,서울특별시 중구 신당동 432-802,37.55219253,127.0066845,0,1,0,0,0
1588,서울특별시 중구 광희동1가 182-1,37.56558797,127.0066336,1,0,0,0,1
1589,서울특별시 강북구 수유동 535-39,37.643864,127.00652,0,0,0,0,0
1590,서울특별시 서초구 서초동 1481-8,37.48229555,127.0083413,0,0,1,1,0
1591,서울특별시 서초구 서초동 1748-16,37.49023255,127.0084521,0,0,0,0,1
1592,서울특별시 중구 신당동 353-27,37.55253702,127.0077333,0,0,0,0,0
1593,서울특별시 성북구 동소문동2가 43-1,37.58866572,127.008289,0,1,0,0,0
1594,서울특별시 서초구 반포동 122-3,37.49999341,127.0094369,0,0,0,0,1
1595,서울특별시 서초구 반포동 20-21,37.50608347,127.0098858,0,0,0,0,1
1596,서울특별시 용산구 한남동 469-1,37.530068,127.009334,0,0,0,0,0
1597,서울특별시 종로구 창신동 640-194,37.574137,127.009286,0,0,0,0,0
1598,서울특별시 종로구 창신동 639-43,37.575949,127.009241,0,1,0,0,0
1599,서울특별시 성북구 삼선동1가 303,37.58194448,127.0089608,0,1,0,0,0
1600,서울특별시 성북구 동소문동4가 101,37.59043089,127.0090038,0,0,0,0,1
1601,서울특별시 성북구 정릉동 966-1,37.6093076,127.0088537,0,0,0,0,0
1602,서울특별시 강북구 수유동 516-8,37.638073,127.00832,0,0,0,0,0
1603,서울특별시 용산구 한남동 419,37.531115,127.010313,0,0,1,1,0
1604,서울특별시 중구 신당동 368-74,37.55299207,127.0102063,1,0,0,0,0
1605,서울특별시 중구 신당동 368-57,37.553945,127.01066,0,0,1,1,0
1606,서울특별시 종로구 창신동 463-2,37.57093,127.01057,0,0,0,0,1
1607,서울특별시 성북구 삼선동2가 294-1,37.584583,127.010444,0,0,0,0,0
1608,서울특별시 서초구 우면동 산 85-1,37.46297721,127.0125344,0,0,1,1,0
1609,서울특별시 서초구 서초동 1743-3,37.48546276,127.0123349,1,0,0,0,0
1610,서울특별시 서초구 잠원동 78,37.51873742,127.012105,0,0,1,1,0
1611,서울특별시 중구 신당동 402-17,37.56022158,127.011829,0,0,0,0,1
1612,서울특별시 강북구 우이동 161-34,37.661282,127.01109,0,0,0,0,0
1613,서울특별시 서초구 서초동 1743-3,37.48654912,127.0125311,0,0,1,1,0
1614,서울특별시 서초구 서초동 1737-3,37.49410297,127.0128707,0,0,1,1,0
1615,서울특별시 서초구 서초동 1748-6,37.49432262,127.0134991,0,0,0,0,1
1616,서울특별시 용산구 한남동 1-352,37.539034,127.012354,0,0,0,0,0
1617,서울특별시 성동구 옥수동 204-7,37.54093933,127.0128632,0,1,0,0,0
1618,서울특별시 강북구 우이동 80,37.65169,127.0119,0,0,0,0,0
1619,서울특별시 강북구 우이동 106-1,37.657333,127.01163,1,0,0,0,0
1620,서울특별시 서초구 서초동 1748-22,37.49384005,127.0144553,1,0,0,0,0
1621,서울특별시 중구 신당동 251-102,37.56719101,127.0138112,1,0,0,0,1
1622,서울특별시 중구 신당동 217-120,37.56930212,127.0141572,0,0,0,0,0
1623,서울특별시 성북구 정릉동 159,37.60380352,127.0130403,0,1,0,0,0
1624,서울특별시 성북구 정릉동 173-1,37.60461277,127.013377,0,0,0,0,0
1625,서울특별시 서초구 우면동 754,37.45702383,127.0155593,0,1,0,0,0
1626,서울특별시 서초구 우면동 594-3,37.45748485,127.0149641,0,0,0,0,0
1627,서울특별시 강북구 우이동 72-108,37.649448,127.01426,0,1,0,0,0
1628,서울특별시 강북구 우이동 1-1,37.661247,127.01366,0,1,0,0,0
1629,서울특별시 서초구 서초동 1748-29,37.48902738,127.0167153,0,0,0,0,1
1630,서울특별시 강남구 압구정동 386-1,37.5243672,127.0159015,0,0,1,1,0
1631,서울특별시 도봉구 쌍문동 490-2,37.654911,127.014909,0,1,0,0,0
1632,서울특별시 도봉구 쌍문동 520-30,37.656748,127.015896,0,0,0,0,0
1633,서울특별시 서초구 반포동 128-7,37.50322698,127.0169541,0,0,1,1,0
1634,서울특별시 성동구 옥수동 77,37.54141235,127.0177383,1,0,0,0,0
1635,서울특별시 성동구 금호동3가 1331-5,37.54867172,127.016777,0,0,0,0,0
1636,서울특별시 종로구 숭인동 62-9,37.574198,127.016569,0,0,0,0,1
